code,num
C1072,745.6395470881071
C1128,1171.6315225373787
C1456,609.4423663310997
C1840,516.1088316451015
C1332,1170.154354711654
C1563,1749.681871086796
C1794,976.2867933480325
C1640,436.58362367796855
C1377,323.4551033988782
C2072,274.53876258742
C1472,402.21883926464204
C1006,179.99521084854877
C1083,363.7035399492273
C1311,237.2312411903912
C2676,278.8839613968403
C2318,286.74294245796017
C1603,559.563819298293
C2523,302.3182536564928
C2177,280.8497814451746
C2411,658.541051140967
C2033,241.7511263192036
C1604,488.1570596238557
C2535,582.1184668232039
C1040,482.0826850191273
C2417,471.78434049752275
C1812,180.647164514964
C2253,148.81458047087273
C1294,640.8961842234304
C1772,515.8685467963982
C2646,602.7156111021637
C1152,847.6442574190602
C2423,264.7381915762795
C1844,476.4088156657881
C1318,232.31566128008933
C1729,161.7554590818292
C1602,306.2981131978681
C1239,326.97990021825296
C1721,641.6081923914617
C1902,847.7389195774799
C1855,318.5139824563702
C2600,426.1262010112254
C1071,463.88378818273657
C2295,377.8822483493243
C1621,618.9522097738129
C1852,987.2760634955238
C2555,1330.932748405938
C1297,452.9620411768426
C2323,629.7945177967252
C2215,406.90797935925707
C2112,319.84915093635806
C1830,770.9417199691597
C2602,233.61870320600553
C2608,1051.6805207378288
C1215,684.2677415149756
C2369,668.3990684396234
C1158,280.2582381111723
C1887,627.3138642229031
C1189,335.1885552189872
C1637,460.53940173245854
C1225,228.24150431097172
C2374,342.82956058433496
C2397,560.0163339053256
C1105,847.8161388493609
C1782,478.5610017059167
C1629,252.18836308363996
C1708,279.45501391555626
C2144,429.41235203361225
C1617,887.5320027231919
C1149,493.31977850310534
C1323,292.8708662148583
C1064,690.3129328642841
C1019,283.5493771878047
C2269,661.9650736255371
C1416,917.9972737828742
C1250,970.4997451199685
C1741,402.45767749277945
C1016,680.7347446828559
C2675,
C2436,748.5378129753999
C2039,826.4263892667495
C1253,816.220037478256
C2028,1161.8404777418068
C1166,295.6598927237913
C1135,271.3293510121092
C1216,326.1025892608543
C1593,233.12973886251285
C1826,268.63310442952996
C1827,403.5685121835146
C1564,284.5102932327474
C1495,820.33148691667
C2653,879.0891590486385
C1392,619.4819944882411
C2128,305.47547218290913
C1282,628.6542700936036
C1521,955.5031383304865
C2076,853.4163451933698
C1060,626.9999423275318
C2473,932.307020046675
C2557,838.5098355116727
C1835,791.1327507492877
C2224,952.990473955032
C2222,327.3079940010866
C2430,922.5047607527792
C2497,853.4761127893848
C1494,1206.505112472399
C1457,578.857095259238
C1525,953.6507019296871
C1712,624.9331171251489
C2267,867.9335607190134
C1623,299.2444137661706
C2131,614.6405377142218
C2691,1179.7719628255104
C1147,854.2198527944549
C1692,915.3689099029485
C1570,814.3625792729721
C1474,200.11359953347193
C1633,198.9577359342788
C2113,639.5282535485392
C2175,991.4536839158122
C2303,1503.5350182249904
C2547,567.1901385949988
C2292,845.245314389186
C1496,894.6394816372705
C1289,312.5632815901804
C1849,737.2566789523569
C1003,280.0346618992093
C2268,435.60400066024334
C2551,619.4206658488871
C2688,142.35620467392152
C1030,117.20331517192153
C1327,
C2451,527.4276360874873
C1749,555.2724138214851
C1349,251.6296311772321
C2043,231.62508884891872
C1229,238.2903376131198
C2363,479.68196247633153
C1414,655.855282794461
C2174,472.20587459162925
C2091,147.33901446952945
C2335,
C1841,102.1515664538478
C2404,119.82494486992323
C1683,202.5712258586147
C1038,299.71169494371054
C2456,244.174266795214
C1266,451.9569440992837
C2152,16.743748418328266
C1267,404.4057788283265
C2189,286.970682064965
