code,num
C1072,753.2075835185957
C1456,535.7778258855268
C1840,530.4376013400143
C1640,432.5564320048859
C1377,381.26809426205216
C2072,288.22489020200436
C1472,490.3162256037383
C1006,296.37889678086583
C1083,418.24250020979446
C1311,270.01344559824065
C2676,299.8125533838288
C2318,230.2714959478831
C1603,500.940442227885
C2523,369.1721816622354
C2177,158.73991895424285
C2033,254.4671956974681
C1604,405.9757216007297
C2535,408.28873890668325
C1040,438.194137228832
C2417,318.04430914524386
C1812,149.13823853302847
C2253,106.57511251974013
C1294,556.7845283359762
C1772,501.7604788047677
C2646,472.3109299704997
C2423,177.48829944308616
C1844,479.6520827864832
C1318,237.98702278434325
C1729,84.8964602411359
C1602,323.14892788641424
C1239,346.4801856717083
C1721,622.8323957803517
C1855,257.46145632588053
C2600,398.65629176988136
C1071,454.19567774051023
C2295,467.1848091738825
C1621,594.2470213449512
C1297,456.29424979167436
C2323,598.7991197857777
C2215,390.142956439552
C2112,395.49797452093287
C2602,276.3867475583464
C1215,684.919888888305
C2369,623.9598941870837
C1158,256.91623766860766
C1887,585.0088444244576
C1189,281.250789698328
C1637,377.8763906587248
C1225,107.51683264671078
C2374,305.0796677100907
C2397,546.6859929280837
C1782,391.2088886024398
C1629,158.23422987108745
C1708,284.3347173949346
C2144,397.21916599766547
C1149,461.10251459110214
C1323,329.05169939248265
C1064,633.7643215150033
C1019,292.98649449825933
C2269,677.9322827225677
C1741,451.75551325115873
C1016,697.8205948033368
C2675,
C2436,538.964112709568
C1253,900.7822197593159
C1166,300.96834136544317
C1135,290.2578536377593
C1216,344.94355524111575
C1593,292.0752457774147
C1826,286.396425576481
C1827,400.9268922392137
C1564,278.51399370444784
C1392,596.7660114533188
C2128,308.04955045377545
C1282,624.4836175420602
C1060,650.6142059542798
C2224,620.3617286861065
C2222,368.8081926454448
C2430,745.4842258117869
C2497,781.697171871039
C1457,539.076676980938
C1712,539.1237690961564
C1623,328.5551400418144
C2131,589.6888556803401
C1474,185.7302636615791
C1633,122.98616728065524
C2113,552.044484231775
C2175,793.3185206811437
C2547,590.4110078955111
C1496,695.427194826237
C1289,346.99766727467994
C1003,319.22849398129836
C2268,407.47568432900016
C2551,633.8278024703046
C2688,96.17785216910818
C1030,101.68111385331468
C1327,
C2451,564.4147205048913
C1749,579.8683980710815
C1349,265.3534558723122
C2043,293.7289256954488
C1229,275.5130165993161
C2363,448.9391645790663
C1414,440.99068548508967
C2174,535.5218732817672
C2091,125.33173065350428
C2335,
C1841,101.15913088552496
C2404,120.13856280530734
C1683,283.0655850474068
C1038,302.01408508458826
C2456,249.01024335467304
C1266,515.5467462522988
C2152,88.99138768496925
C1267,391.7392875227904
C2189,270.06229320066336
C1128,1144.2948796207238
C1332,1232.2159329815188
C1563,1617.9820344589853
C1794,1002.7610439314345
C2411,792.7276250865831
C1152,894.4684407604672
C1902,872.94419536274
C1852,877.0949717454923
C2555,1436.9809415707516
C1830,872.5559142299819
C2608,1170.8261140828058
C1105,909.4073891908473
C1617,950.2684470524456
C1416,846.3458545441175
C1250,926.586437734515
C2039,869.59229649723
C2028,1176.763815277128
C1495,984.1467642168714
C2653,856.6966293955918
C1521,1033.502888269052
C2076,1044.9870759851005
C2473,1052.4647641152558
C2557,792.6548406008677
C1835,824.0395482775566
C1494,1104.3854144216866
C1525,1152.7565610232693
C2267,849.1916485927716
C2691,1054.664142284872
C1147,815.2657448241591
C1692,834.5945664420906
C1570,833.6805405166842
C2303,1393.9455827443066
C2292,916.1908700049892
C1849,842.2512770559716
