code,num
C1072,1259.25121754071
C1128,170.233385955122
C1456,282.95977670047597
C1840,529.791112829256
C1332,348.635738282844
C1563,215.100388559044
C1794,1497.1455323249697
C1640,157.44308655543998
C1377,681.332715981904
C2072,412.98398172849505
C1472,203.100529365971
C1006,201.166179355593
C1083,405.49005973571604
C1311,79.291362797185
C2676,100.939954817525
C2318,494.52728176322603
C1603,267.103169437712
C2523,460.812873924654
C2177,410.320904597339
C2411,64.3578631593405
C2033,380.50764799923996
C1604,338.578179494368
C2535,434.019529717412
C1040,312.953778014291
C2417,381.199436773273
C1812,373.51532433237196
C2253,400.737934961701
C1294,688.740609912153
C1772,341.084236392113
C2646,571.298517553271
C1152,278.48848530225797
C2423,409.879847959569
C1844,312.133243355623
C1318,341.6504511807
C1729,508.48505892355104
C1602,394.38520041722
C1239,323.955760574186
C1721,319.232098836095
C1902,355.037609949476
C1855,219.984875838671
C2600,298.316360161262
C1071,439.26951248915805
C2295,547.28752598709
C1621,305.80351121347
C1852,1467.97290938741
C2555,280.802264888026
C1297,297.593752978312
C2323,768.578409051291
C2215,244.23201081179698
C2112,463.17089891464104
C1830,692.918866016353
C2602,192.701320035533
C2608,164.456076734654
C1215,256.719202665718
C2369,51.6263252911682
C1158,239.202532524197
C1887,229.36780303816897
C1189,228.745439920064
C1637,189.678055211226
C1225,257.01415123526
C2374,318.68565348027903
C2397,497.948314974759
C1105,229.974307776959
C1782,85.8637825445824
C1629,125.918457013227
C1708,251.76277488153
C2144,236.940556134759
C1617,199.86488838409
C1149,65.3034004677732
C1323,268.73871368734797
C1064,158.696378660597
C1019,604.024806826239
C2269,1182.91466491369
C1416,530.092259498217
C1250,466.715096325496
C1741,1211.08982778541
C1016,2457.79948065403
C2675,
C2436,500.93939155231794
C2039,584.379313217972
C1253,686.095040504652
C2028,427.52779298633794
C1166,393.962720397599
C1135,409.108355679871
C1216,461.7064615622
C1593,477.993713427648
C1826,889.432257837581
C1827,467.572707261341
C1564,599.157968542099
C1495,897.729408078226
C2653,407.133984963094
C1392,563.9321061936209
C2128,1658.5455643420498
C1282,1282.24101962509
C1521,478.947869346493
C2076,509.058859636781
C1060,342.04367245008
C2473,806.642843306169
C2557,857.865812188763
C1835,431.92093388910104
C2224,450.01106593926903
C2222,384.45955477072897
C2430,474.983110674474
C2497,870.43520490614
C1494,348.460201823788
C1457,625.689073300841
C1525,501.876355877352
C1712,409.51379941937205
C2267,552.195985490057
C1623,898.7624101613319
C2131,895.700338809374
C2691,516.045877909805
C1147,599.2856519242131
C1692,963.7691799417939
C1570,777.1200451199
C1474,680.448002748612
C1633,1246.41183968409
C2113,326.120924147706
C2175,771.571615797354
C2303,834.569791665361
C2547,586.88144026748
C2292,888.281669376825
C1496,597.803722196081
C1289,1051.92489962903
C1849,577.938852920527
C1003,710.193171598051
C2268,625.460843404495
C2551,1060.62101998889
C2688,759.805138003609
C1030,1211.6571856390499
C1327,
C2451,547.618975272929
C1749,1177.06097596695
C1349,601.912037539305
C2043,1061.0631613524902
C1229,512.811285290786
C2363,1011.9705776835699
C1414,964.6482277002381
C2174,988.6057344327679
C2091,153.225097936707
C2335,
C1841,902.6983037772819
C2404,1575.0162089849898
C1683,457.55399568084505
C1038,661.512979187086
C2456,885.487531442408
C1266,300.756087824664
C2152,508.502994834005
C1267,505.88158708090896
C2189,389.462893531729
