code,num
C1072,825.7608751026119
C1128,1471.5871383726685
C1456,665.9126777032985
C1840,706.8961487100161
C1332,1396.7006050164878
C1563,2131.667016883858
C1794,1450.0253364353193
C1640,617.4063861180191
C1377,495.3165612618186
C2072,360.47447527184835
C1472,555.0553171858933
C1006,467.4746667983183
C1083,467.46987025113185
C1311,324.44725271030757
C2676,464.32963303389806
C2318,252.8637339573673
C1603,648.0321556558133
C2523,366.4417718691989
C2177,209.23489051131
C2411,1081.0424701010586
C2033,350.65011076202785
C1604,504.39305624485627
C2535,630.5125514104604
C1040,720.7393083932809
C2417,581.2502551713452
C1812,211.37061188643673
C2253,198.14201560554676
C1294,746.199356180747
C1772,774.7510340204647
C2646,655.5896771620771
C1152,1333.5048130496525
C2423,197.31825090617158
C1844,661.2184776359487
C1318,290.10950907143325
C1729,147.10796998005884
C1602,417.8745846414456
C1239,554.9571323495859
C1721,696.2160630217625
C1902,1019.292799888934
C1855,439.0702135564863
C2600,591.7813152352306
C1071,516.167929893755
C2295,477.38052332306154
C1621,627.9497918868547
C1852,950.1264105869976
C2555,1567.1956235654557
C1297,568.3280032786611
C2323,720.0921172476072
C2215,444.06957469332144
C2112,491.7343548291827
C1830,977.0801775159094
C2602,350.89489911062986
C2608,1390.1272529648409
C1215,790.3568590173579
C2369,679.4690340204253
C1158,257.60902670039286
C1887,737.825040294155
C1189,373.9125077159262
C1637,562.6945040920378
C1225,208.5274577293276
C2374,461.26082737056885
C2397,577.3491080440266
C1105,1101.3941502574794
C1782,451.64218841275243
C1629,204.04896509903242
C1708,359.9621812469634
C2144,713.0579383109903
C1617,1331.7584728486427
C1149,646.1827151573453
C1323,610.4791648680006
C1064,892.3313728675704
C1019,342.9327746002203
C2269,654.4902514891327
C1416,996.039350125109
C1250,1221.8547971304658
C1741,490.48666305423995
C1016,807.1790829544049
C2675,
C2436,920.058906433644
C2039,1076.9564463532645
C1253,939.9358100435015
C2028,1640.5493142016549
C1166,330.1237914738252
C1135,256.3661014004494
C1216,332.77223613193416
C1593,308.14974714406753
C1826,275.2973122591506
C1827,485.6714432541352
C1564,365.290543747305
C1495,1311.3753745189483
C2653,976.1984085067362
C1392,851.4811134659086
C2128,338.08184964201706
C1282,912.0682089435894
C1521,1716.4535019796288
C2076,1455.229701042804
C1060,732.6675913886824
C2473,1552.5589563466895
C2557,994.474562895609
C1835,1124.3142505000048
C2224,976.7054189241296
C2222,496.9286820370748
C2430,849.8152631639135
C2497,828.4514883328052
C1494,1065.0107024953763
C1457,920.0091127440451
C1525,1450.89126542907
C1712,830.0374005661802
C2267,1275.4171709932466
C1623,312.6453380777912
C2131,591.0337542768112
C2691,1122.1120595405357
C1147,1232.981623136044
C1692,1479.9750834305041
C1570,1314.9776685564345
C1474,185.68196367399506
C1633,204.48497160480113
C2113,903.6411629715321
C2175,890.5411068838229
C2303,1440.2864683002479
C2547,682.9520655999701
C2292,1140.9034380000217
C1496,775.0799319740482
C1289,543.3775142918714
C1849,1050.6660440595556
C1003,430.5858058215221
C2268,809.2324572168804
C2551,841.6486594078688
C2688,136.2892457217511
C1030,34.93530743631545
C1327,
C2451,538.4747607614414
C1749,823.9884302353832
C1349,409.24795981251293
C2043,424.6334704283984
C1229,400.7317473779858
C2363,732.5847057798977
C1414,741.5466860903675
C2174,866.1196104251014
C2091,152.30212654347653
C2335,
C1841,67.34149562447894
C2404,152.77490083223694
C1683,307.2823169257852
C1038,501.88599462423804
C2456,356.8513198865547
C1266,768.0375302538288
C2152,50.596413610185195
C1267,595.2162078537793
C2189,386.607613165777
