code,num
C1072,656.0467979027994
C1128,1321.2541760076335
C1456,560.5497795508045
C1840,533.8116095909166
C1332,1222.577012997319
C1563,1817.8453821336616
C1794,786.0403819655858
C1640,394.13461631221617
C1377,223.25222410954885
C2072,353.810588717819
C1472,503.255392141136
C1006,309.85177239011375
C1083,377.344050956468
C1311,271.2035476615674
C2676,136.7896778991937
C2318,259.261360220642
C1603,567.3498752967216
C2523,378.5900651349245
C2177,314.18884436406387
C2411,688.5844433335864
C2033,535.8484432108339
C1604,443.1473099783657
C2535,295.8649551187873
C1040,332.7937487850518
C2417,370.7269170551094
C1812,202.39986822752277
C2253,312.5293970785368
C1294,300.5519338906185
C1772,457.75050540591474
C2646,334.3890355845888
C1152,826.6838728271372
C2423,251.37374577740843
C1844,547.3673146097486
C1318,226.57459896712513
C1729,247.97131273285328
C1602,232.9976965399225
C1239,461.70305307434467
C1721,530.1879326529197
C1902,807.1703447854156
C1855,369.13961293020793
C2600,394.7542940521272
C1071,298.8323484724966
C2295,581.228813513404
C1621,611.4576679482363
C1852,1850.294183637653
C2555,1645.282270325601
C1297,439.8940437715457
C2323,541.9252660338443
C2215,447.17721196636603
C2112,216.60635502858472
C1830,697.5547746533165
C2602,327.59633718724103
C2608,834.6771391021143
C1215,728.1672899106555
C2369,559.6744071408991
C1158,292.8935259775414
C1887,710.851554216224
C1189,339.25075096824503
C1637,487.7901227944937
C1225,305.78799818841435
C2374,289.3999109269632
C2397,478.49026048301675
C1105,1002.0844548300287
C1782,522.6605307238075
C1629,562.6928875513489
C1708,325.8149975768091
C2144,468.84837302872205
C1617,881.0858541458947
C1149,594.6520482944179
C1323,421.78179223559295
C1064,779.086985411455
C1019,300.40645313614607
C2269,505.03775149939645
C1416,752.6398472066867
C1250,1000.5426902257077
C1741,508.428007520671
C1016,689.5185166573474
C2675,
C2436,501.18922123326473
C2039,1013.2933226038446
C1253,1072.764652788216
C2028,1032.5840807430789
C1166,283.57794570163446
C1135,279.08417891627596
C1216,289.0373616793565
C1593,325.7544269144596
C1826,196.33123876950216
C1827,315.73076540842266
C1564,150.5421374123993
C1495,1014.2817630250662
C2653,976.2206249253113
C1392,744.3784374962719
C2128,389.5375080467211
C1282,582.4084405566031
C1521,912.6188700279922
C2076,888.8296269588506
C1060,730.701810795277
C2473,1365.6541313272612
C2557,628.5904081466999
C1835,794.8044502508747
C2224,723.5534337548834
C2222,519.318588983021
C2430,1419.2285223743177
C2497,650.7815071333898
C1494,968.1117280959115
C1457,474.14372579640366
C1525,1048.9761760497286
C1712,693.97309036901
C2267,869.7114641855663
C1623,113.05154929747793
C2131,614.5177240127338
C2691,1089.3465210687148
C1147,727.4498823621169
C1692,1027.300573657718
C1570,761.482975109745
C1474,145.36691440479262
C1633,13.0
C2113,390.71519743688305
C2175,1026.1755945334291
C2303,1335.7019838458466
C2547,633.0899739159098
C2292,1331.8652282562384
C1496,787.4164372578747
C1289,314.9806663445255
C1849,980.2785525902175
C1003,236.86375862795603
C2268,223.83804743866528
C2551,924.0073233873069
C2688,47.04181482010123
C1030,766.1383630684026
C1327,
C2451,544.7166377944732
C1749,259.54918213893365
C1349,145.57332941154476
C2043,340.86706586487395
C1229,418.8643583266735
C2363,367.2353223638256
C1414,287.9005209016567
C2174,480.97832950950595
C2091,213.68896365033478
C2335,
C1841,163.7586702156863
C2404,74.32723588988483
C1683,214.88665826859915
C1038,208.6424218549057
C2456,174.4227861359144
C1266,247.93709576228676
C2152,155.9652188136006
C1267,72.10205453038692
C2189,50.56140688136702
