code,num
C1072,729.7803384709223
C1128,1161.0195452362118
C1456,525.4405247013847
C1840,532.6551457446222
C1332,1204.309653294573
C1563,1711.195540971832
C1794,934.2336358020518
C1640,485.2102676212894
C1377,326.34384054234124
C2072,276.851989539995
C1472,490.14663964718227
C1006,217.94657643851153
C1083,436.7092481470956
C1311,224.79168840878245
C2676,306.3682052724215
C2318,264.32480023071014
C1603,500.81846188090196
C2523,305.1280442057829
C2177,154.73228395775908
C2411,682.455133123279
C2033,182.84658749638012
C1604,437.28796140305894
C2535,517.0625003946195
C1040,402.80612312587425
C2417,412.82453718438586
C1812,164.15642867861922
C2253,96.57344658096753
C1294,632.0568780595772
C1772,520.6561065380052
C2646,534.6567176273826
C1152,865.3627726925237
C2423,195.80090136124568
C1844,440.76172420362843
C1318,200.7253151429174
C1729,88.54063727440473
C1602,306.64066063783974
C1239,381.13570160700135
C1721,655.7397747311194
C1902,850.4900308281768
C1855,341.6870027873634
C2600,466.16260840416254
C1071,485.0377436641557
C2295,459.69700169204106
C1621,600.7844789022354
C1852,934.609027850264
C2555,1363.9055701985972
C1297,484.242376899704
C2323,637.8043315952877
C2215,381.93493047371965
C2112,306.4209309328833
C1830,889.4154401248977
C2602,244.24033376321518
C2608,1157.44702934537
C1215,666.4685090785141
C2369,701.2376296049358
C1158,298.8186975833743
C1887,565.4249229662764
C1189,288.83647007911316
C1637,446.43627329990085
C1225,173.18811126675843
C2374,270.0560713253855
C2397,621.3494577231056
C1105,959.5907418325795
C1782,409.4282165485711
C1629,162.5053834465908
C1708,292.2901368442904
C2144,397.2811413654743
C1617,945.7208351164884
C1149,518.4849632223253
C1323,409.89681913005506
C1064,618.0567068303083
C1019,298.7044110976909
C2269,661.3579311925611
C1416,716.4931561626765
C1250,782.4128785084974
C1741,439.65241614811293
C1016,698.7894182401667
C2675,
C2436,638.0269137316012
C2039,776.1732153461855
C1253,864.4414572621481
C2028,1106.657188993372
C1166,350.11612691687776
C1135,237.62892488802026
C1216,339.1690746621854
C1593,241.58974400745583
C1826,281.7677171942015
C1827,450.10050157810423
C1564,284.88685351336045
C1495,894.6828763060273
C2653,857.4441075992455
C1392,600.3744971187809
C2128,289.25182798037815
C1282,648.4838952559387
C1521,1021.6508554153165
C2076,944.1723753304
C1060,614.063338270433
C2473,1003.9435381538937
C2557,916.1988736236583
C1835,762.533422497221
C2224,663.3208180106514
C2222,356.69413635743564
C2430,800.5514898159694
C2497,762.3591636119256
C1494,1147.3471368253977
C1457,523.4960729242183
C1525,1045.343940338902
C1712,572.2128108368616
C2267,830.8144793046538
C1623,284.9757628465562
C2131,557.5266596060883
C2691,1136.0128058122946
C1147,846.5654651766638
C1692,848.3655400262917
C1570,837.756688652845
C1474,155.59304519384978
C1633,151.37437712427345
C2113,649.271723776351
C2175,818.1856521424453
C2303,1478.9035784267405
C2547,495.3352297476801
C2292,833.6094569837877
C1496,740.8089619805828
C1289,361.44538933967465
C1849,838.3128346194924
C1003,273.1393367663295
C2268,359.03316601221115
C2551,649.9378990994078
C2688,91.59599087901438
C1030,72.89271267491472
C1327,
C2451,592.6247960959734
C1749,488.9871459956488
C1349,239.6484780373227
C2043,253.293516933259
C1229,228.3373784394191
C2363,365.51841335063307
C1414,387.66322543578815
C2174,413.6195030305843
C2091,101.6850133627234
C2335,
C1841,78.29686885364538
C2404,129.5770278193097
C1683,185.82611792055604
C1038,309.48404973980547
C2456,243.39835420547686
C1266,481.1225195091146
C2152,49.891139247725675
C1267,387.77634497927596
C2189,259.26384999221364
