code,num
C1072,787.1899432457045
C1128,1217.3891329778767
C1456,555.8068527396296
C1840,527.9478299686978
C1332,1225.1053792773296
C1563,1748.0715189095813
C1794,998.6559396729335
C1640,465.603496857381
C1377,368.2089861659312
C2072,311.8177947776164
C1472,480.37066245542223
C1006,229.44617105173805
C1083,415.95313988841053
C1311,270.6179280408844
C2676,272.5249001267277
C2318,223.3044160687189
C1603,504.74395786312306
C2523,368.79755201533976
C2177,164.86329202898492
C2411,733.2428176719602
C2033,239.31841705814435
C1604,353.9043866085575
C2535,379.71221900290664
C1040,386.415582649034
C2417,318.0712792445798
C1812,142.24692499140053
C2253,93.0057725123545
C1294,550.6831339913451
C1772,526.2391075968061
C2646,486.8232462172829
C1152,830.3595743168912
C2423,207.76838681872903
C1844,495.61745140399813
C1318,221.9507354716253
C1729,88.96994099610913
C1602,313.8399555264887
C1239,339.20428492845576
C1721,591.4517992883787
C1902,821.5244840418168
C1855,258.8063442096886
C2600,382.5241786797205
C1071,466.2124530273969
C2295,437.6349250848215
C1621,599.177245457877
C1852,853.461353201832
C2555,1424.3752353962584
C1297,476.6146883587748
C2323,587.9453912916141
C2215,407.0079371115076
C2112,395.33644020418296
C1830,807.5209819842909
C2602,330.7724413157356
C2608,1110.364907346836
C1215,635.2118898388037
C2369,615.0846705746402
C1158,268.6389283545857
C1887,645.2611888789787
C1189,262.0551358292272
C1637,406.6723636723233
C1225,107.00819654358344
C2374,289.8981542513195
C2397,549.3684705463428
C1105,783.2424422488054
C1782,369.5715127265828
C1629,171.71958202553657
C1708,283.857441096529
C2144,438.19566335658163
C1617,1040.1310378700232
C1149,426.22686213734613
C1323,329.44068598157327
C1064,742.2955041348987
C1019,297.15532777099486
C2269,689.5816317309761
C1416,873.9105673544418
C1250,1174.740304109977
C1741,454.4145143351954
C1016,687.88731328529
C2675,
C2436,642.5227995670509
C2039,939.8496456996563
C1253,884.1302113827871
C2028,1266.6494461435664
C1166,308.2170939814051
C1135,287.962477343657
C1216,340.62037552023094
C1593,339.40823512352625
C1826,265.37607683021406
C1827,396.0715833899007
C1564,275.12971094763805
C1495,1034.1798079433654
C2653,794.2322680465508
C1392,702.4592262663373
C2128,298.06368739380156
C1282,627.1880944531445
C1521,1134.2829008891151
C2076,1122.3897356997256
C1060,614.1534731953941
C2473,1137.3755506571788
C2557,784.8636662406645
C1835,790.7507433019152
C2224,735.109638696737
C2222,359.3605938041477
C2430,786.4842975523688
C2497,727.7016732380555
C1494,996.0860543453282
C1457,630.2383999982146
C1525,1249.0262539927317
C1712,628.9635596849795
C2267,1022.1924164053962
C1623,317.62785836139415
C2131,545.7829408776229
C2691,1069.4796053147452
C1147,756.7933267946263
C1692,963.621663177528
C1570,881.0732070809469
C1474,177.0545475097676
C1633,125.28402629454189
C2113,580.8824430256249
C2175,901.4983753118102
C2303,1326.4306681420462
C2547,547.8129031411335
C2292,775.8318523170669
C1496,748.3984122253562
C1289,344.9879175270785
C1849,751.6813942587048
C1003,265.91580930190275
C2268,347.58186605903484
C2551,597.6756540724612
C2688,88.77704651595917
C1030,100.25235688585337
C1327,
C2451,550.2582240692398
C1749,536.2431376028252
C1349,330.11045019884045
C2043,272.1839603835192
C1229,297.4828149774535
C2363,438.7967559591186
C1414,458.3910923591277
C2174,460.0858333718432
C2091,131.69357317074792
C2335,
C1841,108.97100637497749
C2404,101.52841801466838
C1683,248.12268130774405
C1038,291.9906765078347
C2456,238.5124084686302
C1266,497.56178182587695
C2152,58.144306154829394
C1267,338.8783558265186
C2189,280.57739774786387
