code,num
C1072,751.2832151233549
C1128,1231.466057599246
C1456,558.9466772206156
C1840,533.4304061502671
C1332,1207.4654856129
C1563,1765.614414964593
C1794,922.6450800209749
C1640,449.9716135707941
C1377,369.1086209034966
C2072,286.65111449879475
C1472,499.93656391995614
C1006,264.35778051942117
C1083,437.45331669688335
C1311,255.205535942167
C2676,295.4140643984799
C2318,200.9767248514632
C1603,514.3557571910164
C2523,346.223497433853
C2177,166.38199629956918
C2411,792.5360264051246
C2033,255.87590502466915
C1604,388.21555596128286
C2535,423.00584410195603
C1040,445.96371288050847
C2417,341.1782109178023
C1812,150.48274015074696
C2253,113.65102706201804
C1294,564.7812548857144
C1772,535.1862086769383
C2646,476.8470831877491
C1152,884.4621440232338
C2423,166.45985117492086
C1844,494.33038928369433
C1318,218.75723576781144
C1729,80.23255624642024
C1602,309.2154882517273
C1239,351.77358101130005
C1721,639.7114393907764
C1902,885.2038509959727
C1855,256.238707238569
C2600,401.91821773724513
C1071,474.8030185898307
C2295,464.3388884566591
C1621,561.3458744851362
C1852,917.2256259053995
C2555,1490.8548217965888
C1297,427.6156547323491
C2323,625.1372046116118
C2215,393.05170504094207
C2112,426.00266900438965
C1830,892.8727382756955
C2602,254.66190220000422
C2608,1147.39677805419
C1215,701.2901380478888
C2369,624.0769100421886
C1158,259.3228836451178
C1887,570.4321607041501
C1189,261.99244219441215
C1637,397.10670773388347
C1225,138.59056801538753
C2374,298.3699318309335
C2397,554.0336803715134
C1105,936.1597804295411
C1782,377.38579204490463
C1629,179.72565853899997
C1708,283.2850557056039
C2144,414.7783459094069
C1617,929.5262842637752
C1149,433.64149843694565
C1323,300.6839751132119
C1064,626.7627026648006
C1019,302.9646822314777
C2269,684.1606468464461
C1416,798.3642666440119
C1250,807.6418145862704
C1741,438.6962585123677
C1016,670.7313963249974
C2675,
C2436,535.91521961553
C2039,871.4441002249995
C1253,880.9950926629485
C2028,1097.31022495453
C1166,305.946145229684
C1135,286.1248243861685
C1216,337.4073277524811
C1593,305.485549046835
C1826,289.4344548991805
C1827,396.9375598711675
C1564,268.44903752843015
C1495,911.2751656347567
C2653,836.6544831025208
C1392,610.0680293429789
C2128,299.1777143369411
C1282,659.2492252302268
C1521,1018.7080043378202
C2076,1063.6297739549964
C1060,628.3120873423886
C2473,984.4943071005407
C2557,844.2472325760442
C1835,822.8590906192221
C2224,619.1067618254274
C2222,395.4069362640257
C2430,785.6492934473465
C2497,817.7216190569341
C1494,1213.1423918598168
C1457,551.6757522464743
C1525,1172.639836300722
C1712,584.2295044523685
C2267,833.4123222020224
C1623,309.67872795879634
C2131,552.7283020559976
C2691,1102.8246111762458
C1147,863.6715500826269
C1692,826.4120538850811
C1570,750.6101138106392
C1474,189.57981306847236
C1633,145.52557823966674
C2113,593.0081008505799
C2175,813.5098680120403
C2303,1470.8873840269457
C2547,599.2733580535141
C2292,951.0715004974086
C1496,710.1842533651107
C1289,356.53223029389096
C1849,854.2780884185231
C1003,314.2494444586256
C2268,392.19923979154606
C2551,665.4781327625207
C2688,86.52750616418098
C1030,101.19868489560281
C1327,
C2451,548.8572884718674
C1749,593.1207511847513
C1349,233.9873596138111
C2043,285.46235189828496
C1229,286.87963024202355
C2363,426.4300949922619
C1414,443.7831674485014
C2174,490.1332992170922
C2091,141.18279857063192
C2335,
C1841,94.38481576394315
C2404,117.57566615018851
C1683,270.53865944088665
C1038,298.8406359203239
C2456,253.54478714759148
C1266,507.4318287670659
C2152,122.34316552493038
C1267,361.3649428508785
C2189,272.20570531537567
