code,num
C1072,664.2872884555487
C1128,1202.7776849053698
C1456,562.0250123021367
C1840,514.0832355670259
C1332,1143.8438625822407
C1563,1758.611985875089
C1794,897.1246198526305
C1640,440.28031337765367
C1377,378.2314140349627
C2072,286.3983768143088
C1472,489.0239947263923
C1006,248.97694063646804
C1083,417.26032322232
C1311,308.0366807694195
C2676,277.32082728798014
C2318,262.77850898069863
C1603,532.1682331448934
C2523,344.2873431400086
C2177,149.09118774164534
C2411,772.2244013526173
C2033,239.8165707270336
C1604,418.5872295506771
C2535,422.5843213148863
C1040,432.863957026119
C2417,358.9743959489289
C1812,142.24676878600798
C2253,95.33130569397309
C1294,582.1597502477956
C1772,498.204099025971
C2646,476.92299872130764
C1152,915.965726404287
C2423,155.61475912814683
C1844,478.81358479943356
C1318,247.17715145277688
C1729,68.73773418037678
C1602,306.09515520609636
C1239,362.42807071869083
C1721,640.6847820866293
C1902,929.5202493158356
C1855,254.14464713195576
C2600,392.579233606963
C1071,484.80293024873356
C2295,452.01870047188424
C1621,581.3406154206791
C1852,921.9245707072979
C2555,1554.1825881556465
C1297,417.1070683996161
C2323,628.448542378084
C2215,398.8714261710886
C2112,407.1841763598056
C1830,872.083431202713
C2602,262.3689369929804
C2608,1202.6969239920509
C1215,685.1426065467417
C2369,643.3554916783273
C1158,238.6056283796184
C1887,619.5489065404056
C1189,269.1854380292117
C1637,420.2161960449678
C1225,113.947754087374
C2374,294.39701248457794
C2397,554.9384701007151
C1105,959.1711644895628
C1782,418.7798085934742
C1629,193.8163081560758
C1708,262.7680509542307
C2144,380.0904165225838
C1617,921.2508459055334
C1149,445.3678613151053
C1323,333.83381863683064
C1064,679.3321612310135
C1019,301.6488779035684
C2269,704.2418149702339
C1416,729.9502287488789
C1250,810.1026356086245
C1741,434.87042792015626
C1016,711.8754107354536
C2675,
C2436,535.13012288143
C2039,853.8829910465179
C1253,901.3873041370714
C2028,1066.5405194722882
C1166,289.4941551679795
C1135,268.8528405133793
C1216,329.66238043562583
C1593,223.04960003695513
C1826,284.764920485071
C1827,427.6087447609894
C1564,279.5795656238683
C1495,879.5290382244034
C2653,867.1193286235017
C1392,619.5520007257746
C2128,307.9331144877463
C1282,680.820040873027
C1521,996.1255724017865
C2076,1082.512895847398
C1060,595.1069427604705
C2473,973.5148772590336
C2557,865.3036838324023
C1835,758.0692744067919
C2224,619.6582174392215
C2222,402.41974864099376
C2430,786.0803201854147
C2497,840.43372598898
C1494,1189.399521539502
C1457,529.8313030490949
C1525,1054.981164235718
C1712,570.7732271754741
C2267,871.7036741195453
C1623,329.7588513122207
C2131,571.8806277573306
C2691,1112.8437479179133
C1147,796.3771483511521
C1692,871.0193605647216
C1570,778.2970064114479
C1474,191.82661661594966
C1633,103.75322915371208
C2113,581.3559299246017
C2175,835.5888810972908
C2303,1408.4644148500556
C2547,554.0994189804313
C2292,874.7381777141278
C1496,702.4739302078731
C1289,316.94052558826405
C1849,800.2433316675683
C1003,276.5788402390249
C2268,390.90060916945293
C2551,604.5440269069024
C2688,101.28871504281034
C1030,103.66835239796467
C1327,
C2451,584.8108803981904
C1749,547.0876493593117
C1349,228.7395288017365
C2043,240.63824945530828
C1229,269.91813440975926
C2363,440.9277138360633
C1414,458.10452410777214
C2174,483.95494391465206
C2091,125.57406580945917
C2335,
C1841,102.53797015262768
C2404,117.1019796187876
C1683,271.4344290013594
C1038,282.21455342544846
C2456,232.9883962698548
C1266,475.32050732625135
C2152,126.78827339115901
C1267,344.5690360362142
C2189,233.87892433814542
