code,num
C1072,725.8607605295058
C1128,1195.6111784748227
C1456,526.6296042384424
C1840,506.53729268012995
C1332,1156.4489392475573
C1563,1810.3363399401796
C1794,859.8182639133154
C1640,441.7942481928529
C1377,357.43604744735586
C2072,279.70891617821223
C1472,467.7454536416219
C1006,258.36594628112937
C1083,409.12532526952884
C1311,281.69848084375633
C2676,281.84131774336333
C2318,234.57624833058478
C1603,489.60609894798085
C2523,334.1819772018543
C2177,153.41243773304308
C2411,783.4097603931523
C2033,245.13039742762865
C1604,428.20251870699263
C2535,428.98458352613824
C1040,415.5092140335175
C2417,331.37007444898154
C1812,149.43084470093498
C2253,102.43805293326488
C1294,579.2061476592623
C1772,512.3545647764836
C2646,481.79805718480236
C1152,903.1633763940667
C2423,167.62839565737463
C1844,484.49175643775567
C1318,254.44317887336157
C1729,70.89484433197777
C1602,298.27090507585797
C1239,391.48922091284896
C1721,620.773986956585
C1902,895.9547179844735
C1855,257.2023097117098
C2600,408.861971532947
C1071,470.7027988913097
C2295,443.70855826039906
C1621,569.8927355945418
C1852,934.9794194668218
C2555,1526.330449643061
C1297,431.7357045717109
C2323,598.9486102950492
C2215,405.5446827257856
C2112,430.89506854140785
C1830,895.2612516046272
C2602,258.167780868417
C2608,1190.0469512031393
C1215,679.484885300989
C2369,626.2430379285568
C1158,260.76650827982303
C1887,592.6437325205889
C1189,273.51415670653023
C1637,396.7830030199333
C1225,168.60321150441504
C2374,315.3906565098895
C2397,585.7740647571815
C1105,935.0906641049373
C1782,400.00322865915354
C1629,160.1584072152388
C1708,282.21880170340296
C2144,410.3168313103899
C1617,941.6321732312139
C1149,445.1458846176574
C1323,300.9156400273607
C1064,653.0608953298658
C1019,301.49284186363906
C2269,670.0527965422676
C1416,791.9766241105619
C1250,784.7347417970313
C1741,445.61052774619384
C1016,679.6832872877394
C2675,
C2436,537.0188824416684
C2039,862.9237917448453
C1253,818.480859797213
C2028,1043.9474858368305
C1166,295.0256633276767
C1135,275.7081365623794
C1216,331.7138874102832
C1593,288.060752064708
C1826,275.1115341270894
C1827,407.58925378708074
C1564,268.2944090593021
C1495,911.8384242060201
C2653,876.8545803845298
C1392,593.4381104963404
C2128,296.0928613612808
C1282,656.5732061544351
C1521,970.4120904988106
C2076,1015.4995542450531
C1060,628.8189316374155
C2473,1006.2689573141413
C2557,871.2238869031979
C1835,787.0572865637904
C2224,649.7626041509052
C2222,377.5119788592947
C2430,757.7932364916908
C2497,719.7274638596723
C1494,1195.2967972909441
C1457,521.6599208418208
C1525,1150.2856534129621
C1712,593.5328905981851
C2267,821.5497469833657
C1623,317.7109830978677
C2131,568.7376132642593
C2691,1121.5022701112246
C1147,874.4472708834935
C1692,838.72298285988
C1570,741.7964504090025
C1474,178.5216424232806
C1633,117.19192724645995
C2113,577.9434990705165
C2175,827.9816174025698
C2303,1466.1948070496016
C2547,573.5099375093127
C2292,932.6071512209404
C1496,745.1547766755363
C1289,356.42830129378285
C1849,845.77034691974
C1003,289.89048853032347
C2268,356.9611298372701
C2551,658.2205144151656
C2688,88.6959518244231
C1030,92.23075857300302
C1327,
C2451,566.8934350320615
C1749,557.1977515851111
C1349,244.75728358055215
C2043,256.1761857277451
C1229,280.88290569619494
C2363,439.64831700731304
C1414,404.71105784302864
C2174,502.9141515103194
C2091,122.29947299179878
C2335,
C1841,109.56855803564946
C2404,124.05423356890543
C1683,293.6399725407267
C1038,313.20832511743725
C2456,252.93351230847716
C1266,509.3009939188872
C2152,90.06725233840137
C1267,374.5183654728211
C2189,250.5541959250695
