code,num
C1003,282.6580561271178
C1006,378.10818461279445
C1016,663.3373812405674
C1019,241.89393643600482
C1030,66.57497985048929
C1038,341.7544513039748
C1040,483.42518245932945
C1060,653.0310920341733
C1064,682.5892262776578
C1071,419.30549811354956
C1072,697.1740505763942
C1083,453.0695583228941
C1105,907.8918012359177
C1128,1127.6241144987812
C1135,267.6534171407643
C1147,814.2129394157794
C1149,568.856780247082
C1152,1019.4134241445727
C1158,182.63785296897743
C1166,323.37351457717034
C1189,401.5972344521632
C1215,588.7221919295956
C1216,270.25300504125164
C1225,174.89986155972605
C1229,331.2725142545928
C1239,406.3034079272869
C1250,924.2774166392031
C1253,802.8664385221821
C1266,541.0545341229714
C1267,343.12158624518105
C1282,716.0495231559223
C1289,343.9870470412701
C1294,547.6451647146266
C1297,505.65168875607594
C1311,247.83294728018737
C1318,201.81541697468242
C1323,511.85100344598305
C1332,1033.4885300930553
C1349,269.03294746800043
C1377,394.8845634303247
C1392,599.5219462812574
C1414,526.5279346491641
C1416,791.4529704720305
C1456,584.1693638805549
C1457,646.201688323414
C1472,389.0785344982076
C1474,153.2012420532163
C1494,970.242414418519
C1495,878.5630656789978
C1496,717.4953262057052
C1521,1079.170151512614
C1525,1094.3329429426358
C1563,1505.1829666739516
C1564,326.9762852027875
C1570,880.933038144573
C1593,262.07103353980744
C1602,347.5541518554221
C1603,474.5917490138363
C1604,403.4285124010354
C1617,998.9147202251626
C1621,558.9346698486872
C1623,293.7264756972949
C1629,168.56608008455441
C1633,225.7094396991564
C1637,510.56117497454045
C1640,401.83961946483606
C1683,253.7253793142776
C1692,1113.3086150877082
C1708,302.03071481763476
C1712,621.2496997585403
C1721,564.0747345566303
C1729,74.31988614412342
C1741,407.4041840274522
C1749,594.4034477017141
C1772,569.988036680078
C1782,338.71755724685687
C1794,881.5365956439033
C1812,114.2117498097125
C1826,286.812826061678
C1827,432.0116205295956
C1830,805.1861140672127
C1835,821.95690537959
C1840,494.83537495161454
C1841,76.07151770319723
C1844,449.5812215635211
C1849,625.7207939423952
C1852,775.5031467332583
C1855,420.2495609143077
C1887,680.9121121705293
C1902,759.858398650588
C2028,1161.4545233471842
C2033,292.84689722015275
C2039,899.8058896970923
C2043,279.1448547795531
C2072,298.7164443832464
C2076,989.101916838355
C2091,128.46035389582343
C2112,381.9669342342395
C2113,550.1641500174849
C2128,362.9505348695402
C2131,492.69315558491843
C2144,545.1149730024679
C2152,28.231193193473523
C2174,482.7425753754002
C2175,837.2946963139234
C2177,36.844001701330654
C2189,272.3396300070729
C2215,396.0948856878436
C2222,374.70425030022744
C2224,726.3262464322055
C2253,105.19756826149987
C2267,948.2823599453429
C2268,473.5965319958464
C2269,569.9874579747296
C2292,1139.4052947842372
C2295,397.75700257156035
C2303,1317.3803172780733
C2318,215.57221199911453
C2323,647.3397749025146
C2363,430.5875398051178
C2369,486.16698448330044
C2374,340.5733994148611
C2397,495.3472198760869
C2404,85.83268783622188
C2411,806.0255030821921
C2417,422.8906623390816
C2423,191.12053699882316
C2430,816.7956332411901
C2436,676.8418011740916
C2451,563.9330136316898
C2456,250.80160109586768
C2473,1146.410456249078
C2497,570.6478584467804
C2523,270.43221000868846
C2535,455.84560531992975
C2547,571.1976213364017
C2551,965.4849246837307
C2555,1164.743911851929
C2557,775.7608215741712
C2600,417.1293291094785
C2602,264.4398440439461
C2608,1088.0973439378474
C2646,492.6598888840259
C2653,794.2438515170436
C2676,320.0322603860724
C2688,124.43053808572489
C2691,1078.9764738678655
C1327,0.0
C2335,0.0
C2675,0.0
