code,num
C1003,236.90171860705473
C1006,208.10284420534953
C1016,635.1105075843537
C1019,259.2732056859544
C1030,27.584940919366854
C1038,347.5575669117049
C1040,438.3720142635793
C1060,630.0756450647212
C1064,762.3634883059442
C1071,434.22828275845825
C1072,678.3190869511586
C1083,373.7160082068194
C1105,829.4952397832685
C1128,1235.4779525399624
C1135,237.49684186150063
C1147,849.7605147449665
C1149,415.99175918620017
C1152,867.6033483025151
C1158,251.3166636371472
C1166,341.27314186645964
C1189,257.8613851943663
C1215,584.6671994648848
C1216,322.0680010142808
C1225,143.0890530645575
C1229,279.8158918877071
C1239,306.89633451295015
C1250,1060.1532635954584
C1253,918.6512167952449
C1266,519.446536836531
C1267,321.4507508260777
C1282,544.8877000795986
C1289,358.98271548618857
C1294,532.0344413126304
C1297,440.0506265425154
C1311,266.3901000650692
C1318,203.2625343302979
C1323,276.208204579109
C1332,1254.1369952850373
C1349,307.6865060003486
C1377,328.3434602263904
C1392,749.0178781590328
C1414,458.8747990388274
C1416,900.7767491547054
C1456,513.422755500543
C1457,496.18928623045406
C1472,494.54262107694854
C1474,167.53850468034292
C1494,1076.1919792943725
C1495,1019.8990497098803
C1496,795.9419973179288
C1521,1135.4027447779133
C1525,1085.6389522365937
C1563,2009.1748426122244
C1564,276.4285205575247
C1570,714.9830244629479
C1593,230.6031592761268
C1602,248.8429935576665
C1603,478.3337333403598
C1604,416.1534458091983
C1617,962.143669544186
C1621,560.3763161569614
C1623,309.4413696962428
C1629,148.80803689920887
C1633,143.05832249581826
C1637,433.126922690274
C1640,526.8649250199242
C1683,274.7971178519958
C1692,945.4066187138689
C1708,256.54758048714
C1712,536.6400950838049
C1721,580.1386737066871
C1729,97.9569031652376
C1741,485.6863928884754
C1749,520.5027278268226
C1772,459.6105359098715
C1782,349.3493708344045
C1794,875.1371977213518
C1812,144.1391241122452
C1826,218.91083926950392
C1827,388.4284111019404
C1830,753.0633342919857
C1835,737.3133123520963
C1840,497.8012903872657
C1841,58.84606273704917
C1844,396.07572385681374
C1849,724.1846159443181
C1852,835.8523485563617
C1855,287.95854733155204
C1887,575.0659572100019
C1902,791.5758098676163
C2028,1138.9830068404108
C2033,273.98949684902067
C2039,995.8327776181911
C2043,274.56352999996733
C2072,288.3176260782644
C2076,1038.4242024450816
C2091,139.92798644919515
C2112,414.4304310633665
C2113,455.3044482410488
C2128,305.3411379170849
C2131,553.5618989349725
C2144,480.439132032585
C2152,41.50412953893864
C2174,367.32335749496184
C2175,911.9642313621315
C2177,143.04550294421495
C2189,237.4292731974798
C2215,381.3969721920627
C2222,384.4408698386806
C2224,727.3845257807372
C2253,120.92964913323638
C2267,864.1241889156096
C2268,398.10948574686046
C2269,635.769008499282
C2292,922.4355567009327
C2295,469.8161055010536
C2303,1556.9329992914736
C2318,164.96779628783682
C2323,634.0419154286301
C2363,499.75148030985906
C2369,655.45393249556
C2374,311.8849400305005
C2397,520.3661155502043
C2404,125.65963544163488
C2411,621.250085918482
C2417,332.5498095136752
C2423,157.00596717379878
C2430,853.9407368820632
C2436,775.6363439277452
C2451,557.2071546023892
C2456,268.1296817342797
C2473,1302.9125727140845
C2497,667.1926936650532
C2523,321.73425140312963
C2535,433.8825231542742
C2547,541.1000078721611
C2551,733.0978781191363
C2555,1667.3569449609731
C2557,705.6402835878275
C2600,385.3145049295342
C2602,266.7505261571658
C2608,1057.6039077163284
C2646,476.36441180570466
C2653,963.8732930015408
C2676,269.58743217083094
C2688,92.8025748742633
C2691,1050.413413273448
C1327,0.0
C2335,0.0
C2675,0.0
