code,num
C1072,647.4265116272777
C1128,1314.3542823002338
C1456,552.3606199422329
C1840,534.2548794751093
C1332,1213.827328110949
C1563,1809.5263373176085
C1794,791.8256272225791
C1640,378.4495250811734
C1377,161.5967268229273
C2072,361.90192222448604
C1472,502.20616932731275
C1006,306.9985809007577
C1083,392.25406843747623
C1311,283.00597014078267
C2676,100.20418136251064
C2318,281.4138363725706
C1603,571.5474018839953
C2523,372.72967092073304
C2177,320.9878252377163
C2411,710.9392182651638
C2033,543.3703821833191
C1604,440.7849121979839
C2535,293.88615136196336
C1040,330.3048626346865
C2417,368.699088223761
C1812,203.06977220666957
C2253,447.5563653509478
C1294,294.4025533464628
C1772,460.98585432060764
C2646,330.9169963011991
C1152,826.3359520130531
C2423,250.59447611393625
C1844,548.5129338902002
C1318,216.7430449431898
C1729,280.34553256113094
C1602,247.95621795996126
C1239,459.4032997203964
C1721,522.2910880308718
C1902,795.5857834910221
C1855,370.60397102697334
C2600,395.36385855161404
C1071,313.5538910231306
C2295,505.57981574054645
C1621,611.8729496385677
C1852,1883.8793593785126
C2555,1577.9166338552118
C1297,410.4887274343564
C2323,545.098497764054
C2215,443.71775638331565
C2112,247.0370869582151
C1830,692.8283037303526
C2602,324.7911176443803
C2608,832.2633952878641
C1215,742.2199759698948
C2369,560.1254923950464
C1158,307.5888864106176
C1887,702.4793242437428
C1189,325.01531113704914
C1637,489.70895486758735
C1225,321.9588387271518
C2374,275.6445364329181
C2397,477.87865507118596
C1105,1007.7951903571786
C1782,537.0378863649806
C1629,594.1760473836415
C1708,326.96642223852683
C2144,446.28117449215904
C1617,874.1350049291541
C1149,606.6442395209424
C1323,428.09252836765205
C1064,778.4357187472008
C1019,298.5607770241893
C2269,495.62802951346856
C1416,738.6911889410882
C1250,1003.9350314830693
C1741,515.6118564113798
C1016,696.6008651572911
C2675,
C2436,480.33386159927494
C2039,1015.0926941848696
C1253,1077.2925895988603
C2028,1051.832993153097
C1166,283.1652613820422
C1135,289.1418103927426
C1216,288.28315831547553
C1593,297.86118714495683
C1826,195.59147911132882
C1827,315.8969592122604
C1564,130.07483803464206
C1495,1016.0380588541615
C2653,981.8261426997951
C1392,783.297154953716
C2128,397.2311733852457
C1282,580.8579470207518
C1521,914.9032231995513
C2076,897.8545770397753
C1060,726.8326857990085
C2473,1310.2990741216092
C2557,627.8857840931653
C1835,795.7611698436974
C2224,733.2318503846545
C2222,488.1849369063301
C2430,1173.5008837377675
C2497,584.9790496935425
C1494,964.2708583548434
C1457,467.65228563448136
C1525,1045.4943751589167
C1712,772.0332093547368
C2267,865.5473904713978
C1623,157.83469922506902
C2131,791.6175747324282
C2691,1083.7358649086575
C1147,686.4331263226642
C1692,1177.947669923665
C1570,760.727887844473
C1474,180.18992459000492
C1633,13.0
C2113,376.18845063905337
C2175,1123.9785544247097
C2303,1320.7947883112524
C2547,644.6681400809817
C2292,1048.3042506881307
C1496,785.7880282917234
C1289,307.53114816336017
C1849,985.3467469995936
C1003,193.50346402031346
C2268,205.31713009550532
C2551,626.982031607335
C2688,13.0
C1030,860.8968402806404
C1327,
C2451,452.57145907242284
C1749,271.5565771353043
C1349,300.98483086353633
C2043,305.1631071117902
C1229,184.5826947953426
C2363,332.9718779467045
C1414,300.26659636474506
C2174,479.2515675232902
C2091,214.31403670452875
C2335,
C1841,270.6058591577254
C2404,90.78086631212427
C1683,239.9984855029934
C1038,207.36578858623307
C2456,185.89231587188533
C1266,255.38658618221552
C2152,13.0
C1267,45.085089072684326
C2189,63.79151468707835
