code,num
C1072,753.338581001951
C1128,1174.9848391772928
C1456,512.3360701284934
C1840,527.8218787321424
C1332,1307.3425525898729
C1563,1706.1185439760225
C1794,1114.085373861438
C1640,452.1001496356204
C1377,325.90203085254745
C2072,285.67179061043333
C1472,489.4022349393057
C1006,239.02618298734987
C1083,430.9077713731339
C1311,206.32648064691512
C2676,282.6438606608308
C2318,249.41258156110814
C1603,536.4806475591015
C2523,347.34993543488105
C2177,223.11606870147585
C2411,699.4947850168736
C2033,235.524455014385
C1604,421.35096313021336
C2535,446.19054721079505
C1040,338.82224826727685
C2417,342.68956912121433
C1812,192.02275163292393
C2253,116.07976706402422
C1294,607.0920640889792
C1772,556.9783034744792
C2646,582.9134316087005
C1152,851.6474672301936
C2423,202.83491905565216
C1844,452.22435600249423
C1318,238.67498224427794
C1729,90.91384904629444
C1602,331.61588624943295
C1239,343.126088231557
C1721,614.7573362207252
C1902,842.6300659058536
C1855,277.3195648600556
C2600,410.0235458097311
C1071,499.1821808514038
C2295,424.1343681983346
C1621,603.5609906341949
C1852,866.870537158926
C2555,1491.1982297167672
C1297,462.6835820944837
C2323,588.5049599156004
C2215,385.0509979867647
C2112,396.92906897533345
C1830,810.6777431462824
C2602,295.62435188988917
C2608,1145.9637376616674
C1215,612.6701391386896
C2369,693.559494086883
C1158,293.46742418417466
C1887,592.0221579848237
C1189,227.28841417821732
C1637,437.7140921980162
C1225,176.57336632216823
C2374,270.51253710776604
C2397,566.2725516935568
C1105,843.4077051118843
C1782,415.493334834998
C1629,167.81283127523432
C1708,276.41834811316124
C2144,440.64625055493565
C1617,1027.124588176971
C1149,444.32662195235156
C1323,334.03974161054475
C1064,695.4782976245657
C1019,300.3608322197937
C2269,650.9046290944974
C1416,846.063580449544
C1250,1259.6379218769682
C1741,470.1478856939365
C1016,678.9587076769074
C2675,
C2436,675.9735021195726
C2039,932.7113568199716
C1253,847.4804680999371
C2028,1039.012761451359
C1166,346.00057797187554
C1135,250.14667770221226
C1216,322.86849854166525
C1593,322.6512259186401
C1826,270.8144413564966
C1827,422.7694680807694
C1564,283.25791972648415
C1495,1094.6771286025148
C2653,858.4654523303453
C1392,629.6817381973517
C2128,318.13876621961526
C1282,626.3131524273597
C1521,1209.943484492411
C2076,1050.9522415129416
C1060,570.12443612606
C2473,1099.3384789626668
C2557,807.462953543805
C1835,770.9995129039112
C2224,809.017683217902
C2222,370.10975357770553
C2430,815.4764077842727
C2497,739.7444067846059
C1494,1052.631908435489
C1457,571.7078024392684
C1525,1183.8814925164952
C1712,592.5861566746815
C2267,979.7046368829804
C1623,313.075121183678
C2131,569.7004036663739
C2691,1072.0755538155115
C1147,767.4289014160217
C1692,980.1709490774884
C1570,880.1666040057379
C1474,155.47430587789938
C1633,147.49547189154327
C2113,590.2190803403527
C2175,886.1579128563238
C2303,1301.059576719397
C2547,547.7331933461062
C2292,773.9910681608237
C1496,770.2460699436344
C1289,340.7335696894272
C1849,721.1612493785778
C1003,238.89114534196406
C2268,344.76601826303715
C2551,623.9031633051679
C2688,88.88796577654426
C1030,92.63840344059889
C1327,
C2451,571.360584107751
C1749,543.0968361813103
C1349,219.07517131879894
C2043,248.00394556460563
C1229,251.7936374306878
C2363,438.1909738517305
C1414,447.83454013463125
C2174,445.5840871987634
C2091,134.20184617937053
C2335,
C1841,116.38924970332874
C2404,111.1625377328968
C1683,256.51834129791825
C1038,307.2296316487479
C2456,229.79656371326328
C1266,483.17147250441565
C2152,58.813146669413584
C1267,354.46802069260235
C2189,257.25111633829636
