code,num
C1072,753.2075835
C1128,1175.336108
C1456,535.7778259
C1840,530.4376013
C1332,1197.060412
C1563,1753.338286
C1794,909.721514
C1640,432.556432
C1377,381.2680943
C2072,288.2248902
C1472,490.3162256
C1006,296.3788968
C1083,418.2425002
C1311,270.0134456
C2676,299.8125534
C2318,230.2714959
C1603,500.9404422
C2523,369.1721817
C2177,158.739919
C2411,796.4871392
C2033,254.4671957
C1604,405.9757216
C2535,408.2887389
C1040,438.1941372
C2417,318.0443091
C1812,149.1382385
C2253,106.5751125
C1294,556.7845283
C1772,501.7604788
C2646,472.31093
C1152,865.6968573
C2423,177.4882994
C1844,479.6520828
C1318,237.9870228
C1729,84.89646024
C1602,323.1489279
C1239,346.4801857
C1721,622.8323958
C1902,944.5868915
C1855,257.4614563
C2600,398.6562918
C1071,454.1956777
C2295,467.1848092
C1621,594.2470213
C1852,941.9002155
C2555,1530.114747
C1297,456.2942498
C2323,598.7991198
C2215,390.1429564
C2112,395.4979745
C1830,889.3235357
C2602,276.3867476
C2608,1164.308748
C1215,684.9198889
C2369,623.9598942
C1158,256.9162377
C1887,585.0088444
C1189,281.2507897
C1637,377.8763907
C1225,107.5168326
C2374,305.0796677
C2397,546.6859929
C1105,956.6849183
C1782,391.2088886
C1629,158.2342299
C1708,284.3347174
C2144,397.219166
C1617,929.9875878
C1149,461.1025146
C1323,329.0516994
C1064,633.7643215
C1019,292.9864945
C2269,677.9322827
C1416,806.1400672
C1250,832.2485558
C1741,451.7555133
C1016,697.8205948
C2675,
C2436,538.9641127
C2039,859.2846577
C1253,900.7822198
C2028,1086.980693
C1166,300.9683414
C1135,290.2578536
C1216,344.9435552
C1593,292.0752458
C1826,286.3964256
C1827,400.9268922
C1564,278.5139937
C1495,903.7449117
C2653,874.9261711
C1392,596.7660115
C2128,308.0495505
C1282,624.4836175
C1521,964.7537621
C2076,1072.766214
C1060,650.614206
C2473,973.0335874
C2557,877.7584255
C1835,791.8407469
C2224,620.3617287
C2222,368.8081926
C2430,745.4842258
C2497,781.6971719
C1494,1151.477112
C1457,539.076677
C1525,1095.890874
C1712,539.1237691
C2267,880.057853
C1623,328.55514
C2131,589.6888557
C2691,1125.824722
C1147,849.8211011
C1692,848.1893891
C1570,757.7563795
C1474,185.7302637
C1633,122.9861673
C2113,552.0444842
C2175,793.3185207
C2303,1445.806778
C2547,590.4110079
C2292,918.5842751
C1496,695.4271948
C1289,346.9976673
C1849,854.2127268
C1003,319.228494
C2268,407.4756843
C2551,633.8278025
C2688,96.17785217
C1030,101.6811139
C1327,
C2451,564.4147205
C1749,579.8683981
C1349,265.3534559
C2043,293.7289257
C1229,275.5130166
C2363,448.9391646
C1414,440.9906855
C2174,535.5218733
C2091,125.3317307
C2335,
C1841,101.1591309
C2404,120.1385628
C1683,283.065585
C1038,302.0140851
C2456,249.0102434
C1266,515.5467463
C2152,88.99138768
C1267,391.7392875
C2189,270.0622932
