code,num
C1072,751.5409510884282
C1456,539.4091163223219
C1840,533.2202343176508
C1640,464.134796975035
C1377,364.18748704981715
C2072,309.46683791541767
C1472,482.4883478413762
C1006,224.86878100164975
C1083,416.0660535912218
C1311,249.0357057835323
C2676,282.8683555724351
C2318,247.9281244957064
C1603,489.8142804818802
C2523,378.0043621464154
C2177,192.9022105360052
C2411,726.5494158789006
C2033,243.50865639903844
C1604,355.3339026445783
C2535,402.54458337646156
C1040,390.83984110665665
C2417,351.63487118049045
C1812,143.34711927400042
C2253,102.33455676351957
C1294,549.358529921773
C1772,510.0033031987394
C2646,474.115703352202
C2423,165.81153161887823
C1844,492.0021144479004
C1318,229.30389588857312
C1729,83.55711936474074
C1602,303.22874097896374
C1239,344.414242442032
C1721,592.7388223964945
C1902,807.6779022288684
C1855,254.61716190251008
C2600,375.94396934514276
C1071,471.01583586635104
C2295,452.9769918625572
C1621,587.5592749940395
C1852,873.331171294145
C1297,476.378032376423
C2323,578.1677275556203
C2215,411.1234361735859
C2112,416.22602464070405
C1830,784.3239126388025
C2602,322.333700034577
C1215,621.3110358233168
C2369,619.8141617833938
C1158,264.39194061200976
C1887,637.8548299350712
C1189,284.2619033636403
C1637,444.2496359257576
C1225,118.23585629733941
C2374,295.2111859048111
C2397,559.2481492172267
C1105,781.3580705293443
C1782,377.0634766728139
C1629,170.84829255683587
C1708,311.1806581307404
C2144,406.12054977666185
C1149,467.2432270279645
C1323,354.8182456450469
C1064,757.3832235054383
C1019,294.4791997988816
C2269,673.8290269283996
C1416,888.1216210320842
C1741,439.5020643396555
C1016,697.5913978999495
C2436,610.9876377139736
C2039,937.1624256004231
C1253,911.685113364719
C1166,290.63030010445254
C1135,300.6479959018995
C1216,344.4150405365234
C1593,309.4896784436237
C1826,251.8253598099539
C1827,414.6976771231768
C1564,262.4562057005047
C2653,817.4319181676445
C1392,676.2945744977382
C2128,321.73453214697724
C1282,617.365635873239
C1060,616.5413491815791
C2557,799.1491637611903
C1835,819.4551326819796
C2224,736.0789349041601
C2222,368.5965758411685
C2430,808.9986898636646
C2497,735.4106405402885
C1494,1026.2606565327862
C1457,632.0873697876261
C1712,589.4028763219501
C1623,313.81575861783176
C2131,582.5983734088182
C2691,1085.9353637373647
C1147,734.3476701288292
C1474,179.49905143495027
C1633,112.23190353145964
C2113,569.5282406331121
C2175,930.1936720543347
C2547,570.1943953101414
C2292,755.2784126264094
C1496,760.8253811775579
C1289,363.171720104563
C1849,750.5669946072389
C1003,253.63230107865328
C2268,370.70853249276314
C2551,584.3826995365733
C2688,78.86118505444585
C1030,89.83448043771989
C2451,570.6458901369753
C1749,558.8547584720654
C1349,294.8772033750876
C2043,263.42511659613365
C1229,284.6758706263273
C2363,435.35845311736017
C1414,482.3789757535005
C2174,481.24611186223257
C2091,120.8348582118291
C1841,113.48616343085087
C2404,98.5839755517323
C1683,256.8457135348871
C1038,274.40012014922934
C2456,241.9119529187409
C1266,501.89582623793865
C2152,68.16704397916868
C1267,340.93751414117617
C2189,281.2359703255046
C1128,1149.8711993261036
C1332,1333.1424769509463
C1563,1794.8567327983105
C1794,1007.0601014426409
C1152,866.3841282199999
C2555,1464.524064618117
C2608,1111.1435512166713
C1617,1090.6648850480888
C1250,1259.755346506906
C2028,1030.6934492022986
C1495,1062.9643698999478
C1521,1173.0328711851228
C2076,1017.700578252732
C2473,1154.2643920476323
C1525,1153.1589158748359
C2267,980.5436248391873
C1692,974.0036145329277
C1570,913.6060631312785
C2303,1282.2417876987843
C1327,0.0
C2335,0.0
C2675,0.0
