code,num
C1332,1396.6349928925133
C1563,2510.1827781268644
C2318,99.09522311695325
C2535,580.1590481921245
C1040,481.4300368744893
C2555,1863.8453795514463
C1830,905.605101500441
C1215,701.2043559763509
C1887,771.4824710744753
C1189,381.8559417832886
C1064,680.4430613493533
C1019,316.3940149508076
C2269,687.446062288304
C1416,1095.1422135950272
C1250,1150.8757402075892
C1741,392.64166529101476
C1016,601.6621623547637
C2436,957.9477463061617
C2028,1472.8202551691845
C1593,289.9166286695718
C1495,840.0189377877601
C1835,858.3132967941972
C2430,1126.5611370668137
C2497,909.9164611625794
C1525,1351.0845884354305
C2267,972.898670879043
C2691,1331.4821503175601
C1147,970.0979094685714
C2547,452.28627189446036
C2292,948.6825241567644
C1289,274.1020602691273
C2268,435.0912623772052
C2551,733.5173792093193
C2451,713.0849205870782
C1749,263.6331107649529
C1349,210.73826274421924
C2363,252.3648676188448
C1414,354.4799223249527
C2174,293.9666252705558
C1841,139.71348044378425
C1683,97.94147045147758
C1038,233.89898595753897
C1266,385.9971318669544
C1072,383.868528142519
C1128,491.49189632412316
C1456,299.10503421356134
C1840,256.27551698638837
C1794,505.3269813957594
C1640,210.96285189093265
C1377,199.45669036339575
C2072,148.68902807094125
C1472,258.3775265482099
C1006,318.4055207820569
C1083,193.5391175073092
C1311,109.45612791375834
C2676,366.61636238110117
C1603,289.0301326257615
C2523,156.5163732399027
C2177,348.3697808640995
C2411,354.8047602109543
C2033,349.36442313513413
C1604,187.15179452126353
C2417,197.93651539846138
C1812,299.7049124457471
C2253,273.25247868749705
C1294,346.82479678086946
C1772,280.27758165864145
C2646,300.16411355667566
C1152,479.53055333208823
C2423,114.9243388518423
C1844,251.77502370243855
C1318,126.5303028459234
C1729,175.04717677106322
C1602,187.27908838863073
C1239,227.03849033879564
C1721,303.95070139837094
C1902,439.9110708106967
C1855,202.69141632168686
C2600,233.0297996192632
C1071,258.7583935810885
C2295,225.25445808408736
C1621,277.90654131339716
C1852,432.4117843876839
C1297,237.38785352247362
C2323,257.34320726342435
C2215,171.6196276403657
C2112,224.4219981005863
C2602,172.168519147269
C2608,496.0521311882652
C2369,313.02304963601705
C1158,162.83067705036672
C1637,256.2772254668069
C1225,79.96157741987668
C2374,169.18994100736487
C2397,244.3743514768615
C1105,408.2474384101807
C1782,142.89574968082144
C1629,78.26037984799281
C1708,170.9955519350076
C2144,278.87115875425985
C1617,460.23866221707414
C1149,291.843301720404
C1323,270.8636233519678
C2039,441.15074129693244
C1253,437.82627315485695
C1166,146.54742108874697
C1135,150.49457649332405
C1216,189.30752298284239
C1826,149.30929516836937
C1827,238.79648369268943
C1564,152.70718370358696
C2653,434.130036005852
C1392,362.2315834197416
C2128,173.40875538344847
C1282,411.30615668579776
C1521,515.376861418175
C2076,497.2418894150233
C1060,337.4895439140253
C2473,526.1956607967252
C2557,395.65139770418205
C2224,451.6145935074193
C2222,204.2468336651949
C1494,348.2899452054099
C1457,399.71463070489284
C1712,366.03734800966845
C1623,149.46105475834688
C2131,247.54044807194768
C1692,524.2757932001856
C1570,447.1620321981327
C1474,93.55627138502155
C1633,145.11340512794305
C2113,311.3464746743391
C2175,281.57101770860015
C2303,465.0216505262425
C1496,318.39946661537965
C1849,409.50246321601355
C1003,148.68267441765522
C2688,66.39422162394237
C1030,76.08684972143787
C2043,153.96309611567284
C1229,188.83552471276062
C2091,90.40040088346633
C2404,83.72602540565956
C2456,172.7648606216781
C2152,39.94174330037294
C1267,233.80113214764046
C2189,171.99344003851084
C2675,
C2335,
C1327,
