code,num
C1072,766.1625858559328
C1128,1163.9512997484624
C1456,544.3104709177435
C1840,547.4837906180651
C1332,1291.4511359366393
C1563,1613.8942033335281
C1794,1033.5462157056113
C1640,485.9827655243221
C1377,313.7895427323723
C2072,275.77731629299495
C1472,444.60101264735533
C1006,259.7364025746292
C1083,396.4715293893575
C1311,206.7171106269883
C2676,258.04448583146274
C2318,214.88459322473983
C1603,545.4853323838639
C2523,323.2171690048646
C2177,160.70097281853828
C2411,661.3574917202307
C2033,201.6817900653499
C1604,433.0849225503415
C2535,495.5512718541176
C1040,399.1816703388016
C2417,396.4902252884049
C1812,123.64350912045273
C2253,154.61732027980457
C1294,624.2575348969569
C1772,553.1914198308062
C2646,584.3639315897581
C1152,946.970996199624
C2423,265.2552842312568
C1844,455.7541870300136
C1318,233.07895239317344
C1729,136.97024002920682
C1602,289.88312912364063
C1239,387.10867224553647
C1721,646.5964025395757
C1902,898.9560774881843
C1855,295.45112596921456
C2600,449.88613942448717
C1071,456.415222409078
C2295,397.3792953098992
C1621,611.9619603704552
C1852,854.249752601409
C2555,1275.7152573366973
C1297,497.2351090962136
C2323,599.3199512787313
C2215,387.5366933468512
C2112,349.40023158711983
C1830,852.6711174785319
C2602,245.70564340546554
C2608,1120.8599104386017
C1215,695.402983091821
C2369,633.011904432162
C1158,307.08556527122755
C1887,605.3925168843788
C1189,342.0172839375589
C1637,397.4183156132126
C1225,220.18258072010798
C2374,297.3956106871666
C2397,544.9639823825262
C1105,926.7743942048228
C1782,407.87132209797113
C1629,263.7930848338095
C1708,267.6405829431771
C2144,457.4335576831576
C1617,848.6412122295926
C1149,509.9247180917846
C1323,386.87959150806927
C1064,695.7041969041948
C1019,281.8740151298822
C2269,662.7232274417016
C1416,893.9798299796882
C1250,922.2235774885038
C1741,437.90345689925556
C1016,677.7180769124482
C2675,
C2436,734.6330431569854
C2039,823.0235678502743
C1253,714.520820593552
C2028,1174.5293351983107
C1166,296.8718388479814
C1135,293.1839049274214
C1216,346.7110134494195
C1593,244.7222158516554
C1826,276.9119558285232
C1827,436.7273108708064
C1564,271.9418865224593
C1495,895.847972291627
C2653,871.2379863724393
C1392,610.3718969592514
C2128,295.81045332877994
C1282,616.2304201133613
C1521,967.4956779013601
C2076,835.4853517169776
C1060,652.951263615799
C2473,959.487457501768
C2557,843.9266048730914
C1835,916.9664266547032
C2224,911.6732030323769
C2222,340.33095120260293
C2430,944.909194177282
C2497,832.9014883519808
C1494,1080.6234967660228
C1457,614.2415477920749
C1525,1031.8085899180328
C1712,610.8690747115007
C2267,941.3578012087692
C1623,267.08091274229264
C2131,682.5538324732904
C2691,1116.6310468648755
C1147,928.0503762868843
C1692,902.8120447992967
C1570,857.7634217314253
C1474,186.1061380626196
C1633,170.44501963032542
C2113,648.8996481020964
C2175,1014.1627833801167
C2303,1459.0124775730224
C2547,639.637533450016
C2292,856.4867526730502
C1496,855.1248253200979
C1289,327.54528578479085
C1849,705.4149222847159
C1003,246.17499810424277
C2268,434.06615172676567
C2551,693.3923284850082
C2688,99.81355382454285
C1030,150.12309373825974
C1327,
C2451,564.6934851378966
C1749,533.663285182773
C1349,259.2159193005183
C2043,228.4288066216905
C1229,269.2270932721457
C2363,444.5396721670537
C1414,533.8342748852009
C2174,495.23751721171743
C2091,109.61790754524304
C2335,
C1841,110.45958166568732
C2404,137.08014792534766
C1683,183.64161620907345
C1038,338.45901448418107
C2456,229.9287733582948
C1266,529.9110112398648
C2152,30.478059508104877
C1267,383.6164766912351
C2189,268.54412495657635
