code,num
C1072,924.0968884291985
C1128,1658.326724346289
C1456,770.974499928665
C1840,749.9306610260487
C1332,1606.2743535142588
C1563,2429.3707617322266
C1794,1684.6538264787896
C1640,646.3934140559143
C1377,578.4022490758184
C2072,447.87995404490914
C1472,671.0547977371019
C1006,1521.7604570902847
C1083,527.2284035551384
C1311,472.3619073059499
C2676,2609.3647381794126
C2318,491.4897509037433
C1603,782.6586041092457
C2523,461.6300958657231
C2177,1224.2487682886895
C2411,1209.3970507568336
C2033,1497.1639204308171
C1604,652.590590831685
C2535,695.910655644153
C1040,794.3748482616459
C2417,602.718633809648
C1812,1066.1283449533726
C2253,1159.0066867836872
C1294,875.82904443727
C1772,610.8053929552143
C2646,729.5267923705809
C1152,1596.6970056491728
C2423,261.7058355635441
C1844,805.1803846330823
C1318,384.4964244104749
C1729,677.2815869755989
C1602,506.30406529595194
C1239,617.8247426757172
C1721,805.7369560855815
C1902,1191.015450736717
C1855,528.5780703945956
C2600,666.252009640679
C1071,644.2879675377736
C2295,614.5637683991652
C1621,728.817346136946
C1852,1099.7479148642717
C2555,1766.7233873344414
C1297,553.7827932379848
C2323,732.214324038511
C2215,608.2387157762979
C2112,458.62632339846994
C1830,1073.4361157629694
C2602,431.84776516115244
C2608,1410.3851113153182
C1215,1034.3237017772574
C2369,810.7115265082668
C1158,319.80546450965454
C1887,969.96566711718
C1189,375.35244866964996
C1637,646.1818730019749
C1225,263.4645313805061
C2374,480.40889053336207
C2397,693.971091439256
C1105,1279.4215639400434
C1782,630.2253053171354
C1629,273.5930836647732
C1708,421.03775014910246
C2144,1000.9522207939792
C1617,1226.434942686533
C1149,652.4436807692573
C1323,620.2383370946129
C1064,1182.9697451550148
C1019,405.21894983830316
C2269,771.5104678661028
C1416,1175.2358396569728
C1250,1212.2007337929942
C1741,474.2424519137365
C1016,771.9348096425798
C2675,0.0
C2436,868.7434328809237
C2039,1147.5927555748087
C1253,1011.2721943730439
C2028,1542.863114632203
C1166,445.58691735954636
C1135,298.258694019386
C1216,394.1815853887161
C1593,412.0612943260827
C1826,351.24210678907644
C1827,633.188168562226
C1564,438.511792003737
C1495,1439.7642779434923
C2653,1059.595124671727
C1392,977.4113497430965
C2128,420.09036028475924
C1282,905.4842981783687
C1521,1764.3983991023442
C2076,1724.5738721601356
C1060,799.8352469597517
C2473,1368.4236204873207
C2557,1181.1042747770812
C1835,1286.5758898353822
C2224,1018.8751370223645
C2222,572.6434504881219
C2430,865.2072733298724
C2497,635.6408252368625
C1494,952.8057979074141
C1457,896.0485799317007
C1525,1598.879101014998
C1712,909.9076687198199
C2267,1445.577249805604
C1623,364.0134649816259
C2131,708.2322018251718
C2691,963.1707842050475
C1147,1362.7773453192306
C1692,1666.87573938054
C1570,1566.6557105561753
C1474,234.9447513815256
C1633,214.87128279357785
C2113,1191.9428135900423
C2175,768.8430994594842
C2303,1226.3257691994759
C2547,759.6482989034134
C2292,1085.6363645860642
C1496,733.4584281294244
C1289,591.4747202550377
C1849,1275.003955075151
C1003,617.192325311476
C2268,1151.6117479314976
C2551,815.4728396640867
C2688,179.7695185525756
C1030,93.33044955938131
C1327,0.0
C2451,497.2972711676848
C1749,1062.4740644099147
C1349,597.9953132478881
C2043,606.6375253572565
C1229,583.2227409646604
C2363,1071.169589848677
C1414,1106.8270885032327
C2174,1209.2316960788276
C2091,179.2939989046939
C2335,0.0
C1841,126.39639337908753
C2404,279.42295607928105
C1683,404.21854266279996
C1038,707.8821932087438
C2456,440.1258279195839
C1266,724.2725723871534
C2152,146.07201098843322
C1267,802.2468789475943
C2189,477.1772073202616
